,Caracteristique_du_site,Adresse,Code_postal,Localite,Latitude,Longitude,Numero_de_telephone
255,Bureau de Poste,203 AVENUE LOUIS BARTHOU,33200,BORDEAUX,"44,852596","-0,61769",3631
256,Relais poste commerçant,26 LE BOURG,33190,MORIZES,"44,611581","-0,091186",3631
257,Agence postale communale,LE BOURG,33730,NOAILLAN,"44,480497","-0,367398",3631
258,Bureau de Poste,PLACE GACHET,33250,PAUILLAC,"45,200395","-0,748885",3631
259,Agence postale communale,36 RUE DES PLATANES,33210,PUJOLS SUR CIRON,"44,56223538","-0,354055894",3631
260,Relais poste commerçant,2 RUE DES CHARDONNERETS,33340,QUEYRAC,"45,3624","-0,9796",3631
261,Agence postale communale,9 RUE GABRIEL MASSIAS,33360,QUINSAC,"44,754691","-0,487373",3631
262,Agence postale communale,4 ROUTE DES VIGNES,33390,ST ANDRONY,"45,189592","-0,649021",3631
263,Bureau de Poste,PLACE DE L EGLISE,33160,ST AUBIN DE MEDOC,"44,912392","-0,724464",3631
264,Bureau de Poste,15 RUE DU 19 MARS,33920,ST CHRISTOLY DE BLAYE,"45,13","-0,508851",3631
265,Bureau de Poste,1 PLACE DU 8 MAI 1945,33820,ST CIERS SUR GIRONDE,"45,290793","-0,610624",3631
266,Agence postale communale,14 PLACE DE LA VICTOIRE,33560,STE EULALIE,"44,907995","-0,472065",3631
267,Agence postale communale,24 BIS LE BOURG,33920,ST GIRONS D AIGUEVIVES,"45,14663","-0,538",3631
268,Bureau de Poste,1 BIS RUE SAINT EXUPERY,33112,ST LAURENT MEDOC,"45,145914","-0,821783",3631
269,Bureau de Poste,4 AVENUE DU 8 MAI,33650,ST MEDARD D EYRANS,"44,718791","-0,509723",3631
270,Bureau de Poste,79 AVENUE DE LA LIBERATION,33490,ST PIERRE D AURILLAC,"44,571666","-0,190968",3631
271,Bureau de Poste,19 PLACE DE LA LIBERATION,33920,ST SAVIN,"45,140582","-0,446856",3631
272,Bureau de Poste,13 PLACE DE LA REPUBLIQUE,33113,ST SYMPHORIEN,"44,427384","-0,490317",3631
273,Bureau de Poste,80 AVENUE DU GENERAL DE GAULLE,33920,ST YZAN DE SOUDIAC,"45,141352","-0,397014",3631
274,Agence postale communale,1 PLACE DE L EGLISE,33160,SALAUNES,"44,93621293","-0,83100521",3631
275,Agence postale communale,84 ROUTE DES COTES DE BOURG,33710,TEUILLAC,"45,093899","-0,547747",3631
276,Agence postale communale,38 RUE DU CENTRE BOURG,33125,LE TUZAN,"44,44954","-0,57651",3631
277,Agence postale communale,PLACE DE L EGLISE,33730,UZESTE,"44,441641","-0,32334",3631
278,Bureau de Poste,55 AVENUE DE LIBOURNE,33870,VAYRES,"44,897592","-0,316058",3631
279,Agence postale communale,127 AVENUE MAUBUISSON,33121,CARCANS,"45,07003","-1,142887",3631
280,Bureau de Poste,ESPLANADE ALCIDE BONTOU,33600,PESSAC,"44,798396","-0,644017",3631
281,Agence postale communale,7 D AVENUE DU COMMANDANT CHARCOT,33160,ST MEDARD EN JALLES,"44,864025","-0,725168",3631
282,Bureau de Poste,RUE ALEXANDER FLEMING,33100,BORDEAUX,"44,843795","-0,541974",3631
283,Bureau de Poste,3 COURS SAINT LOUIS,33300,BORDEAUX,"44,855293","-0,571721",3631
284,Bureau de Poste,4 AVENUE DES FUSILLES,33260,LA TESTE DE BUCH,"44,537799","-1,15254",3631
285,Agence postale communale,46 ALLEE DES DUNES,33120,ARCACHON,"44,655699","-1,175897",3631
286,Bureau de Poste,COURS DES AUBIERS,33300,BORDEAUX,"44,873792","-0,572988",3631
287,Bureau de Poste,AVENUE DU MARECHAL JUIN,33700,MERIGNAC,"44,815699","-0,635885",3631
288,Agence postale communale,GRAND RUE,34210,AIGUES VIVES,"43,337691","2,818435",3631
289,Relais poste commerçant,9  PLACE DU JEU DE BALLON,34800,ASPIRAN,"43,567266","3,449909",3631
290,Bureau de Poste,106 AVENUE GEORGES CLEMENCEAU,34500,BEZIERS,"43,349189","3,22113",3631
291,Agence postale communale,56 AVENUE FREDERIC MSTRAL,34160,BOISSERON,"43,7607","4,0812",3631
292,Bureau de Poste,12 AVENUE DU PARC,34190,BRISSAC,"43,878893","3,70142",3631
293,Agence postale communale,10 avenue alexandre piquet,34260,CAMPLONG,"43,672593","3,118319",3631
294,Agence postale communale,PLACE DE LA MAIRIE,34380,CAUSSE DE LA SELLE,"43,803799","3,648339",3631
295,Agence postale communale,D612,34360,CEBAZAN,"43,404697","2,9709",3631
296,Agence postale communale,8 avenue du Minervois,34210,CESSERAS,"43,324692","2,716167",3631
297,Bureau de Poste,PLACE DE L HERMET,34270,CLARET,"43,861276","3,906197",3631
298,Agence postale communale,PLACE DE LA MAIRIE,34490,CORNEILHAN,"43,40025","3,192072",3631
299,Bureau de Poste,RUE DES ESSIEUX,34660,COURNONTERRAL,"43,557612","3,720119",3631
300,Bureau de Poste,AVENUE DES BALEARES,34920,LE CRES,"43,646495","3,943166",3631
301,Agence postale communale,2 PLACE JEAN JAURES,34310,CRUZY,"43,355459","2,941041",3631
302,Agence postale communale,RUE DE LA MAIRIE,34120,LEZIGNAN LA CEBE,"43,49246275","3,437113733",3631
303,Agence postale communale,CHEMIN DU FOYER,34210,LA LIVINIERE,"43,315994","2,636168",3631
304,Bureau de Poste,50 RUE TIVOLI,34400,LUNEL,"43,672393","4,131221",3631
305,Bureau de Poste,PLACE DE LA POSTE,37270,AZAY SUR CHER,"47,350051","0,845066",3631
306,Agence postale communale,7 RUE GEORGES BIERET,37360,BEAUMONT LA RONCE,"47,568699","0,668187",3631
307,Agence postale communale,1 PLACE DU 8 MAI 1945,37130,BREHEMONT,"47,29575759","0,355403464",3631
308,Agence postale communale,5 RUE DU CHATEAU D EAU,37600,BRIDORE,"47,028391","1,083597",3631
309,Agence postale communale,2 BIS PLACE DE L EGLISE,37330,CHANNAY SUR LATHAN,"47,4799","0,26393",3631
310,Agence postale communale,2 PLACE DU 8 MAI 1945,37290,CHARNIZAY,"46,91339938","0,985885039",3631
311,Agence postale communale,3 PLACE DE LA MAIRIE,37150,CHENONCEAUX,"47,330994","1,067093",3631
312,Bureau de Poste,80 QUAI JEANNE D ARC,37500,CHINON,"47,165519","0,242117",3631
313,Relais poste commerçant,PLACE CHARLES DORLEANS,37150,CHISSEAUX,"47,33124","1,09202",3631
314,Relais poste commerçant,77 RUE DE CHENONCEAUX,37150,CIVRAY DE TOURAINE,"47,33252169","1,060752886",3631
315,Relais poste commerçant,20 RUE PRINCIPALE,37340,CLERE LES PINS,"47,425702","0,390901",3631
316,Agence postale communale,11 RUE PRINCIPALE,37500,CRAVANT LES COTEAUX,"47,160296","0,344873",3631
317,Agence postale communale,16 RUE JEAN MICHAUD,37240,CUSSAY,"47,024293","0,790014",3631
318,Bureau de Poste,PLACE JOSEPH BOURREAU,37320,ESVRES,"47,283755","0,787245",3631
319,Agence postale communale,18 RUE DES DEPORTES,37110,LES HERMITES,"47,66471236","0,751506681",3631
320,Bureau de Poste,11 PLACE DU 14 JUILLET,37130,LANGEAIS,"47,324526","0,409551",3631
321,Bureau de Poste,4 ALLEE DE LA BERGERIE,37270,LARCAY,"47,364495","0,775871",3631
322,Agence postale communale,8 PLACE DU 8 MAI,37500,LERNE,"47,13540777","0,122919772",3631
323,Agence postale communale,RUE NATIONALE,37240,LE LOUROUX,"47,16053171","0,786600033",3631
324,Relais poste commerçant,21 ROUTE DE TOURS,37400,LUSSAULT SUR LOIRE,"47,398356","0,92038",3631
325,Agence postale communale,25 RUE PRINCIPALE,37800,MARCILLY SUR VIENNE,"47,04602738","0,539882957",3631
326,Bureau de Poste,2 PLACE BRENTWOOD,37250,MONTBAZON,"47,286558","0,712945",3631
327,Agence postale communale,1 RUE DU 8 MAI 1945,37110,MONTHODON,"47,649399","0,837363",3631
328,Agence postale communale,PLACE DE LA MAIRIE,37380,NEUILLE LE LIERRE,"47,51296259","0,910466881",3631
329,Bureau de Poste,RUE LOUIS BAILLY,37800,NOUATRE,"47,050391","0,547186",3631
330,Agence postale communale,1 PLACE DU 19 MARS 1962,37350,LE PETIT PRESSIGNY,"46,92254722","0,919123788",3631
331,Relais poste commerçant,55 RUE DU DR LEBLED,37210,ROCHECORBON,"47,4143","0,7548",3631
332,Bureau de Poste,28 RUE LINE PORCHER,37700,ST PIERRE DES CORPS,"47,389798","0,71978",3631
333,Relais poste commerçant,32 RUE DU BOURG,37420,SAVIGNY EN VERON,"47,200603","0,144187",3631
334,Bureau de Poste,PLACE DU 11 NOVEMBRE,37360,SEMBLANCAY,"47,498277","0,578406",3631
335,Relais poste commerçant,3 RUE BARATIERE,37360,SONZAY,"47,527646","0,464155",3631
336,Bureau de Poste,8 RUE MARCEL GAUMONT,37250,SORIGNY,"47,24168","0,695228",3631
337,Agence postale communale,1 RUE DE LA MAIRIE,37330,SOUVIGNE,"47,521495","0,396498",3631
338,Agence postale communale,1 PLACE DE LA MAIRIE,37600,VERNEUIL SUR INDRE,"47,05566495","1,041699128",3631
339,Agence postale communale,LE BOURG,37370,VILLEBOURG,"47,649594","0,529087",3631
340,Relais poste commerçant,4 RUE SAINTE RADEGONDE,37100,TOURS,"47,4029","0,7109",3631
341,Bureau de Poste,12 PLACE DU PRESIDENT COTY,37100,TOURS,"47,410491","0,684693",3631
342,Agence postale communale,AVENUE DE VERDUN,37140,CHOUZE SUR LOIRE,"47,24642","0,162357",3631
343,Relais poste commerçant,BOULEVARD RICHARD WAGNER,37000,TOURS,"47,3757","0,7106",3631
344,Bureau de Poste,108 RUE GIRAUDEAU,37000,TOURS,"47,383292","0,677097",3631
345,Agence postale communale,200 MONTEE DU VILLAGE,38150,AGNIN,"45,339299","4,858908",3631
346,Agence postale communale,15 ROUTE DU DAUPHINE,38150,ANJOU,"45,346757","4,883218",3631
347,Agence postale communale,LE VILLAGE,38510,ARANDON PASSINS,"45,711297","5,431129",3631
348,Agence postale communale,PLACE DU 8 MAI 1945,38440,ARTAS,"45,535395","5,164647",3631
349,Agence postale communale,6 PLACE DU FOYER,38270,BELLEGARDE POUSSIEU,"45,379892","4,960709",3631
350,Bureau de Poste,12 AVENUE ALSACE LORRAINE,38000,GRENOBLE,"45,189296","5,721602",3631
351,Bureau de Poste,31 GRANDE RUE,38690,BIOL,"45,491277","5,386417",3631
352,Relais poste commerçant,7 RUE FERMIZET,38150,BOUGE CHAMBALUD,"45,331","4,901508",3631
353,Bureau de Poste,PLACE DE LA MAIRIE,38590,BREZINS,"45,349416","5,306786",3631
354,Agence postale communale,ROUTE NATIONALE 6,38110,CESSIEU,"45,56719","5,37452",3631
355,Bureau de Poste,181 AVENUE FRANCOIS MITTERRAND,38670,CHASSE SUR RHONE,"45,583198","4,797825",3631
356,Agence postale communale,PLACE DE L EGLISE,38470,COGNIN LES GORGES,"45,170392","5,41192",3631
357,Bureau de Poste,50 RUE DE LA LOI,38460,CREMIEU,"45,72512759","5,248581179",3631
358,Agence postale communale,7 rue de la Poste,38110,DOLOMIEU,"45,611336","5,497618",3631
359,Bureau de Poste,89 AVENUE JEAN JAURES,38320,EYBENS,"45,153496","5,749568",3631
360,Agence postale communale,68 RUE DE LA ROLANDIERE,38110,FAVERGES DE LA TOUR,"45,590684","5,527033",3631
361,Bureau de Poste,111 BOULEVARD DE LA REPUBLIQUE,38190,FROGES,"45,273225","5,924702",3631
362,Bureau de Poste,7 BOULEVARD MARECHAL LYAUTEY,38000,GRENOBLE,"45,185993","5,729804",3631
363,Bureau de Poste,PLACE PAUL DOUMER,38540,HEYRIEUX,"45,629224","5,063466",3631
364,Agence postale communale,ROUTE DE CREMIEU,38280,JANNEYRIAS,"45,752896","5,111879",3631
365,Agence postale communale,LE BOURG,38930,LALLEY,"44,757996","5,676837",3631
366,Bureau de Poste,849 AVENUE LEOPOLD FABRE,38250,LANS EN VERCORS,"45,127843","5,591644",3631
367,Bureau de Poste,RUE DU DOCTEUR SENEBIER,38710,MENS,"44,814194","5,75078",3631
368,Bureau de Poste,AVENUE DU DOCTEUR TAGNARD,38350,LA MURE D ISERE,"44,907857","5,79003",3631
369,Agence postale communale,8 RUE DES BLANCS,38740,CHANTEPERIER,"44,936889","5,973863",3631
370,Bureau de Poste,9 PLACE SALVADOR ALLENDE,38800,LE PONT DE CLAIX,"45,123197","5,69947",3631
371,Bureau de Poste,RUE MARCHANDE,38790,ST GEORGES D ESPERANCHE,"45,556547","5,076559",3631
372,Bureau de Poste,LA GARE,38840,ST HILAIRE DU ROSIER,"45,070754","5,243561",3631
373,Agence postale communale,PLACE DU 4 AVRIL 1929,38250,ST NIZIER DU MOUCHEROTTE,"45,170691","5,630365",3631
374,Agence postale communale,PLACE DE LA MAIRIE,38830,CRETS EN BELLEDONNE,"45,373168","6,045664",3631
375,Agence postale communale,25 ROUTE DU VILLAGE,38870,ST PIERRE DE BRESSIEUX,"45,315694","5,285739",3631
376,Bureau de Poste,69 AVENUE DE LA REPUBLIQUE,38170,SEYSSINET PARISET,"45,1807","5,697208",3631
377,Agence postale communale,5 PLACE DE L EGLISE,38150,SONNAY,"45,354997","4,906129",3631
378,Agence postale communale,PARC JAIL,38570,THEYS,"45,302605","5,997005",3631
379,Agence postale communale,PLACE DE LA MAIRIE,38460,TREPT,"45,68663272","5,318763244",3631
380,Agence postale communale,740 RUE PRINCIPALE,38740,VALBONNAIS,"44,899621","5,907826",3631
381,Bureau de Poste,2 RUE DE LA REPUBLIQUE,38450,VIF,"45,056396","5,670094",3631
382,Agence postale communale,PLACE DE LA PAIX,38890,VIGNIEU,"45,62708083","5,4248952",3631
383,Bureau de Poste,LES SERVANTIERES,38200,VILLETTE DE VIENNE,"45,587122","4,914568",3631
384,Agence postale communale,54 AVENUE DE CHARTREUSE,38240,MEYLAN,"45,218095","5,778929",3631
385,Bureau de Poste,16 PLACE SAINT BRUNO,38000,GRENOBLE,"45,187796","5,712611",3631
386,Agence postale communale,PLACE ALFRED POIZAT,38150,ROUSSILLON,"45,373932","4,812815",3631
387,Agence postale communale,PLACE SALVADORE ALLENDE,38500,VOIRON,"45,362166","5,58115",3631
388,Agence postale communale,6 RUE DE LA FONTAINE,38700,LA TRONCHE,"45,2023","5,7534",3631
389,Bureau de Poste,AVENUE CENTRALE,38400,ST MARTIN D HERES,"45,191393","5,766858",3631
390,Bureau de Poste,AVENUE DU GENERAL DELORT,39600,ARBOIS,"46,904314","5,774021",3631
391,Bureau de Poste,116 RUE JULIEN FEUVRIER,39100,DOLE,"47,082796","5,498439",3631
392,Bureau de Poste,194 RUE DES COUENNEAUX,39220,BOIS D AMONT,"46,530094","6,134712",3631
393,Agence postale communale,10 RUE DU 11 JUILLET 1944,39270,DOMPIERRE SUR MONT,"46,559797","5,609718",3631
394,Agence postale communale,9 RUE DU FERRACHAT,39400,LONGCHAUMOIS,"46,4613958","5,933033486",3631
395,Bureau de Poste,RUE DE LA POSTE,39290,MOISSEY,"47,196469","5,524236",3631
396,Bureau de Poste,14 BOULEVARD LOUIS PASTEUR,34110,MIREVAL,"43,50799","3,802279",3631
397,Agence postale communale,PLACE DE L EGLISE,34160,MONTAUD,"43,750694","3,957042",3631
398,Bureau de Poste,PLACE LOUIS GRIFFE,34490,MURVIEL LES BEZIERS,"43,441068","3,145265",3631
399,Agence postale communale,PLACE JEAN MOULIN,34800,NEBIAN,"43,6064066","3,43094263",3631
400,Bureau de Poste,21 AVENUE JEAN MOULIN,34420,PORTIRAGNES,"43,303796","3,335974",3631
401,Agence postale communale,RUE DE L EGALITE,34230,POUZOLS,"43,618033","3,513677",3631
402,Agence postale communale,25 GRAND RUE,34360,PRADES SUR VERNAZOBRE,"43,447299","2,985347",3631
403,Agence postale communale,VILLAGE,34390,PREMIAN,"43,524294","2,830356",3631
404,Bureau de Poste,AVENUE DE BEZIERS,34620,PUISSERGUIER,"43,368086","3,041532",3631
405,Agence postale communale,GRAND RUE,34220,RIOLS,"43,50599947","2,792909765",3631
406,Relais poste commerçant,7 RUE DU LANGUEDOC,34160,ST BAUZILLE DE MONTMEL,"43,77008","3,956923",3631
407,Agence postale communale,GRAND CHEMIN DU VAL DE GELLONE,34150,ST GUILHEM LE DESERT,"43,733999","3,549345",3631
408,Bureau de Poste,1 RUE DE L ORTET,34430,ST JEAN DE VEDAS,"43,577097","3,828633",3631
409,Bureau de Poste,231 RUE DE L AMANDIER,34270,ST MATHIEU DE TREVIERS,"43,769639","3,862378",3631
410,Bureau de Poste,2 RUE CHARLES BARTHES,34220,ST PONS DE THOMIERES,"43,488297","2,758688",3631
411,Bureau de Poste,3 RUE NEUVE,34410,SAUVIAN,"43,294702","3,261757",3631
412,Bureau de Poste,146 AVENUE DE LA PLAGE,34410,SERIGNAN,"43,280708","3,280658",3631
413,Bureau de Poste,5 BOULEVARD DANIELLE CASANOVA,34200,SETE,"43,405897","3,694638",3631
414,Agence postale communale,6 PLACE DE L EGLISE,34120,TOURBES,"43,44599668","3,379989027",3631
415,Bureau de Poste,5 BOULEVARD GAMBETTA,34350,VALRAS PLAGE,"43,247488","3,2927",3631
416,Bureau de Poste,PLACE GABRIEL PERI,34420,VILLENEUVE LES BEZIERS,"43,314393","3,278098",3631
417,Bureau de Poste,RUE DU LEVANT,34280,CARNON PLAGE,"43,546916","3,979656",3631
418,Bureau de Poste,470 AVENUE SAINT CLEMENT,34070,MONTPELLIER,"43,61813","3,844761",3631
419,Bureau de Poste,2 BOULEVARD PEDRO DE LUNA,34070,MONTPELLIER,"43,595698","3,868402",3631
420,Bureau de Poste,AVENUE DES SERGENTS,34300,AGDE,"43,283694","3,514738",3631
421,Bureau de Poste,305 RUE LEON BLUM,34000,MONTPELLIER,"43,607497","3,890776",3631
422,Bureau de Poste,11 AVENUE DE BARCELONE,34080,MONTPELLIER,"43,620854","3,817525",3631
423,Bureau de Poste,SQUARE EDOUARD BARTHE,34500,BEZIERS,"43,342498","3,212648",3631
424,Bureau de Poste,4 RUE DES VERDAUDAIS,35690,ACIGNE,"48,134804","-1,533425",3631
425,Bureau de Poste,1 RUE DE LA MAIRIE,35600,BAINS SUR OUST,"47,70516696","-2,072059801",3631
426,Agence postale communale,2 PLACE DE L HOTEL DE VILLE,35560,BAZOUGES LA PEROUSE,"48,4254","-1,5726",3631
428,Agence postale communale,2 PLACE DE LA MAIRIE,35150,BOISTRUDAN,"47,970277","-1,401977",3631
429,Bureau de Poste,4 PLACE MARCEL PAGNOL,35170,BRUZ,"48,024353","-1,744777",3631
430,Agence postale communale,LE BOURG,35500,LA CHAPELLE ERBREE,"48,140595","-1,101173",3631
431,Bureau de Poste,11 RUE NOTRE DAME,35270,COMBOURG,"48,40958","-1,75076",3631
432,Bureau de Poste,10 RUE DE TANOUARN,35440,DINGE,"48,357438","-1,716578",3631
433,Agence postale communale,6 RUE DU GENERAL LECLERC,35680,DOMALAIN,"47,995697","-1,242294",3631
434,Agence postale communale,11 RUE DES TOURAILLES,35120,HIREL,"48,605599","-1,802276",3631
435,Bureau de Poste,RUE DE L HOTEL DE VILLE,35890,LAILLE,"47,978163","-1,721792",3631
436,Relais poste commerçant,4 PLACE SAINT MARTIN DES CHAMPS,35133,LECOUSSE,"48,36805078","-1,21828449",3631
437,Relais poste commerçant,1 PLACE SAINT MARTIN,35420,MELLE,"48,488485","-1,188719",3631
438,Relais poste commerçant,17 PLACE DE L EGLISE,35410,NOUVOITOU,"48,04147","-1,546693",3631
439,Bureau de Poste,6 PLACE DU PRIEURE,35400,ST MALO,"48,657493","-1,982623",3631
440,Bureau de Poste,RUE DE NORMANDIE,35610,PLEINE FOUGERES,"48,533632","-1,560514",3631
441,Agence postale communale,2 RUE DU PAS AU LOUP,35420,POILLEY,"48,465896","-1,26158",3631
442,Bureau de Poste,27 BOULEVARD DU COLOMBIER,35000,RENNES,"48,103068","-1,677776",3631
443,Bureau de Poste,1 RUE DE LA LIBERATION,35140,ST AUBIN DU CORMIER,"48,26046","-1,39964",3631
444,Bureau de Poste,25 RUE CHATEAUBRIAND,35460,MAEN ROCH,"48,41111","-1,36964",3631
445,Agence postale communale,RUE DE LA MAIRIE,35120,ST BROLADRE,"48,5858","-1,657",3631
446,Relais poste commerçant,7 RUE DU ROMARIN,35140,ST GEORGES DE CHESNE,"48,273146","-1,293088",3631
447,Bureau de Poste,17 RUE ALPHONSE MILON,35760,ST GREGOIRE,"48,153986","-1,684181",3631
448,Agence postale communale,1 SQUARE DE LA MAIRIE,35140,ST HILAIRE DES LANDES,"48,35152949","-1,356432263",3631
449,Agence postale communale,1 RUE MATHURIN POIRIER,35600,STE MARIE,"47,693986","-2,000908",3631
450,Bureau de Poste,12 RUE LOUISON BOBET,35290,ST MEEN LE GRAND,"48,187326","-2,191011",3631
451,Bureau de Poste,8 PLACE DU SOUVENIR,35350,ST MELOIR DES ONDES,"48,636998","-1,903772",3631
452,Agence postale communale,1 RUE  CHATEAUBRIAND,35320,LE SEL DE BRETAGNE,"47,89567309","-1,608641273",3631
453,Relais poste commerçant,1 RUE DU MARECHAL LECLERC,35530,SERVON SUR VILAINE,"48,12135703","-1,460650204",3631
454,Agence postale communale,12 RUE DE BAIN,35620,TEILLAY,"47,80721042","-1,53864056",3631
455,Relais poste commerçant,4 RUE DE LA FORGE,35160,LE VERGER,"48,06977766","-1,933377374",3631
456,Bureau de Poste,2 PLACE DE LA REPUBLIQUE,35500,VITRE,"48,124396","-1,209063",3631
457,Relais poste commerçant,1 RUE DU CHENE,35370,MONDEVERT,"48,08488848","-1,099133703",3631
458,Bureau de Poste,PLACE DE LA REPUBLIQUE,36200,ARGENTON SUR CREUSE,"46,588691","1,519138",3631
459,Agence postale communale,12 BIS AVENUE DE L ECOLE,36100,LES BORDES,"46,98030381","1,974690254",3631
460,Agence postale communale,5 RUE DU CHATEAU,36110,BOUGES LE CHATEAU,"47,04118399","1,673077283",3631
461,Bureau de Poste,5 RUE DE LA POSTE,36310,CHAILLAC,"46,434653","1,298335",3631
462,Bureau de Poste,16  RUE DE LA POSTE,36000,CHATEAUROUX,"46,809997","1,694207",3631
463,Bureau de Poste,19 BOULEVARD DU GENERAL LECLERC,36700,CHATILLON SUR INDRE,"46,986122","1,172489",3631
464,Bureau de Poste,RUE DU VIEUX FORT,36240,ECUEILLE,"47,083477","1,348046",3631
465,Agence postale communale,4 PLACE ST CHRISTOPHE,36370,LIGNAC,"46,46620948","1,217620273",3631
466,Bureau de Poste,LE BOURG,36140,LOURDOUEIX ST MICHEL,"46,426371","1,730127",3631
467,Agence postale communale,1 ROUTE DE SAINT AIGNAN,36600,LYE,"47,225966","1,47486",3631
468,Agence postale communale,13 ROUTE DE BUZANCAIS,36500,MEOBECQ,"46,737605","1,411865",3631
469,Agence postale communale,1 PLACE SAINT MARTIN,36230,MERS SUR INDRE,"46,659267","1,879944",3631
470,Relais poste commerçant,12 PLACE DE L EGLISE,36250,NIHERNE,"46,82836","1,564793",3631
471,Bureau de Poste,2 RUE NATIONALE,36210,POULAINES,"47,151605","1,664531",3631
472,Agence postale communale,RUE DU GOLF,36160,POULIGNY NOTRE DAME,"46,479994","2,004332",3631
473,Agence postale communale,8 RUE DE LA POSTE,36300,ROSNAY,"46,70124","1,213334",3631
474,Agence postale communale,7 RUE DES MAITRES SONNEURS,36400,ST CHARTIER,"46,648898","1,97663",3631
475,Agence postale communale,3 PLACE SAINT JEAN,36210,VAL FOUZON,"47,213397","1,606337",3631
476,Bureau de Poste,RUE DES ANCIENS COMBATTANTS,36330,VELLES,"46,689136","1,650066",3631
477,Bureau de Poste,20 QUAI DU GENERAL DE GAULLE,37400,AMBOISE,"47,411694","0,97932",3631
478,Agence postale communale,1 RUE DE LA MAIRIE,37500,ANCHE,"47,133897","0,307928",3631
479,Bureau de Poste,2 RUE DES ROCHES,37420,AVOINE,"47,204716","0,184307",3631
480,Relais poste commerçant,1 PLACE DE LA MAIRIE,39570,MONTMOROT,"46,67698","5,53067",3631
481,Agence postale communale,9 RUE DES ECOLES,39120,NEUBLANS ABERGEMENT,"46,90855831","5,328921747",3631
482,Agence postale communale,12 RUE DE L EGLISE,39120,RAHON,"46,98715528","5,461444014",3631
483,Bureau de Poste,1 RUE JEAN VERGNE,39150,ST LAURENT EN GRANDVAUX,"46,576343","5,953541",3631
484,Agence postale communale,4 PLACE DE LA MAIRIE,39380,SOUVANS,"46,99387274","5,552813423",3631
485,Agence postale communale,GRANDE RUE,39240,THOIRETTE,"46,2696","5,529313",3631
486,Agence postale communale,1 RUE DE L ETANG,39600,VILLERS FARLAY,"46,998393","5,749357",3631
487,Relais poste commerçant,162 AVENUE JACQUES DUHAMEL,39100,DOLE,"47,084204","5,47991",3631
